Date,Hour,Market Demand,Ontario Demand
2024-04-26,10,14992,13814
2024-04-26,11,14618,13711
2024-04-26,12,14763,13748
2024-04-26,13,14676,13729
2024-04-26,14,14619,13511
2024-04-26,15,14325,13232
2024-04-26,16,14729,13675
2024-04-26,17,15248,14246
2024-04-26,18,15870,14679
2024-04-26,19,16284,15032
2024-04-26,20,16589,15334
2024-04-26,21,16202,15059
2024-04-26,22,15627,14220
2024-04-26,23,15232,13333
2024-04-26,24,14762,12760
2024-04-27,1,14208,12223
2024-04-27,2,14236,11991
2024-04-27,3,13859,11881
2024-04-27,4,13952,11850
2024-04-27,5,14113,12049
2024-04-27,6,14582,12537
2024-04-27,7,15110,13127
2024-04-27,8,15358,13773
2024-04-27,9,15525,14142
2024-04-27,10,15724,14407
2024-04-27,11,15744,14813
2024-04-27,12,15756,14639
2024-04-27,13,15589,14400
2024-04-27,14,15583,14349
2024-04-27,15,15690,14212
2024-04-27,16,15806,14223
2024-04-27,17,15624,14383
2024-04-27,18,15908,14453
2024-04-27,19,15808,14282
2024-04-27,20,15515,14311
2024-04-27,21,15611,14104
2024-04-27,22,15325,13479
2024-04-27,23,15069,12706
2024-04-27,24,13821,11961
2024-04-28,1,13574,11512
2024-04-28,2,13541,11328
2024-04-28,3,13761,11337
2024-04-28,4,13590,11448
2024-04-28,5,13560,11542
2024-04-28,6,13801,11837
2024-04-28,7,13751,12496
2024-04-28,8,13806,13076
2024-04-28,9,13377,13323
2024-04-28,10,13806,13885
2024-04-28,11,14040,14091
2024-04-28,12,14268,14319
2024-04-28,13,14120,14052
2024-04-28,14,14262,13993
2024-04-28,15,14468,14283
2024-04-28,16,15088,14809
2024-04-28,17,15486,15305
2024-04-28,18,15327,15251
2024-04-28,19,15532,15161
2024-04-28,20,15732,15185
2024-04-28,21,15351,14767
2024-04-28,22,14923,13837
2024-04-28,23,14555,12903
2024-04-28,24,13448,12086
2024-04-29,1,13422,11626
2024-04-29,2,13579,11501
2024-04-29,3,13883,11699
2024-04-29,4,14264,12096
2024-04-29,5,14487,12626
2024-04-29,6,15027,13614
2024-04-29,7,16336,14946
2024-04-29,8,16401,15699
2024-04-29,9,16172,15610
2024-04-29,10,16201,15487
2024-04-29,11,15988,15207
2024-04-29,12,15921,14875
2024-04-29,13,16522,14969
2024-04-29,14,16538,14830
2024-04-29,15,16960,14752
2024-04-29,16,17339,15234
2024-04-29,17,18090,16031
2024-04-29,18,18136,16166
2024-04-29,19,17634,16253
2024-04-29,20,17528,16412
2024-04-29,21,17734,16013
2024-04-29,22,17039,14980
2024-04-29,23,16096,13789
2024-04-29,24,15047,12837
2024-04-30,1,14492,12435
2024-04-30,2,14211,12144
2024-04-30,3,14138,12116
2024-04-30,4,14358,12436
2024-04-30,5,14863,13023
2024-04-30,6,15434,14131
2024-04-30,7,16364,15342
2024-04-30,8,16382,15843
2024-04-30,9,16384,15825
2024-04-30,10,16693,15771
2024-04-30,11,16954,15749
2024-04-30,12,16902,15569
2024-04-30,13,16490,15279
2024-04-30,14,16714,15047
2024-04-30,15,16343,14838
2024-04-30,16,16732,15181
2024-04-30,17,17105,15571
2024-04-30,18,17247,15604
2024-04-30,19,17356,15953
2024-04-30,20,17214,16200
2024-04-30,21,17319,15987
2024-04-30,22,16424,15107
2024-04-30,23,15176,13963
2024-04-30,24,14594,13210
2024-05-01,1,13961,12681
2024-05-01,2,13865,12555
2024-05-01,3,13737,12318
2024-05-01,4,13759,12373
2024-05-01,5,14203,12761
2024-05-01,6,14469,13627
2024-05-01,7,15114,14582
2024-05-01,8,15352,14755
2024-05-01,9,15714,14744
2024-05-01,10,16075,14697
2024-05-01,11,15806,14468
2024-05-01,12,15722,14249
2024-05-01,13,15599,13956
2024-05-01,14,15602,13775
2024-05-01,15,15808,13902
2024-05-01,16,16699,14524
2024-05-01,17,17313,15102
2024-05-01,18,17654,15390
2024-05-01,19,17710,15607
2024-05-01,20,17512,15680
2024-05-01,21,17418,15499
2024-05-01,22,16394,14628
2024-05-01,23,15735,13638
2024-05-01,24,14901,12706
2024-05-02,1,14259,12118
2024-05-02,2,13690,11967
2024-05-02,3,13823,11939
2024-05-02,4,14037,12075
2024-05-02,5,13903,12392
2024-05-02,6,14467,13235
2024-05-02,7,15541,14531
2024-05-02,8,15250,14533
2024-05-02,9,15226,14417
2024-05-02,10,15418,14351
2024-05-02,11,15612,14325
2024-05-02,12,15844,14190
2024-05-02,13,15880,14153
2024-05-02,14,15862,14035
2024-05-02,15,15830,14177
2024-05-02,16,15915,14641
2024-05-02,17,16684,15320
2024-05-02,18,16452,15444
2024-05-02,19,15893,15521
2024-05-02,20,16083,15551
2024-05-02,21,16451,15318
2024-05-02,22,15926,14330
2024-05-02,23,15273,13221
2024-05-02,24,14509,12422
2024-05-03,1,13900,12031
2024-05-03,2,12861,11842
2024-05-03,3,13124,11616
2024-05-03,4,13497,11698
2024-05-03,5,13990,12191
2024-05-03,6,14707,13131
2024-05-03,7,15602,14122
2024-05-03,8,15884,14450
2024-05-03,9,16326,14802
2024-05-03,10,16551,14915
2024-05-03,11,16231,14856
2024-05-03,12,16050,15000
2024-05-03,13,16084,15009
2024-05-03,14,16054,14665
2024-05-03,15,15776,14486
2024-05-03,16,16721,15189
2024-05-03,17,17267,15674
2024-05-03,18,16334,15289
2024-05-03,19,15926,15333
2024-05-03,20,16739,15724
2024-05-03,21,16210,15231
2024-05-03,22,15816,14435
2024-05-03,23,15006,13416
2024-05-03,24,13928,12529
2024-05-04,1,13381,11965
2024-05-04,2,12538,11552
2024-05-04,3,12848,11496
2024-05-04,4,13090,11554
2024-05-04,5,13723,11646
2024-05-04,6,14019,11690
2024-05-04,7,14158,12175
2024-05-04,8,14529,13008
2024-05-04,9,14991,13452
2024-05-04,10,14422,13061
2024-05-04,11,14413,13038
2024-05-04,12,14543,13135
2024-05-04,13,14654,13233
2024-05-04,14,14699,13107
2024-05-04,15,14950,13350
2024-05-04,16,15694,13939
2024-05-04,17,16209,14616
2024-05-04,18,16193,14721
2024-05-04,19,15919,14601
2024-05-04,20,16073,14713
2024-05-04,21,15905,14178
2024-05-04,22,15361,13538
2024-05-04,23,14848,12866
2024-05-04,24,14331,12300
2024-05-05,1,13889,11761
2024-05-05,2,13801,11513
2024-05-05,3,13353,11328
2024-05-05,4,13247,11158
2024-05-05,5,13381,11327
2024-05-05,6,13572,11620
2024-05-05,7,13877,12200
2024-05-05,8,14621,12997
2024-05-05,9,15240,13551
2024-05-05,10,15591,13974
2024-05-05,11,15530,14117
2024-05-05,12,15851,14232
2024-05-05,13,15912,14106
2024-05-05,14,15606,13844
2024-05-05,15,15928,14203
2024-05-05,16,16393,14607
2024-05-05,17,17080,15097
2024-05-05,18,16703,15030
2024-05-05,19,16634,15008
2024-05-05,20,16359,15185
2024-05-05,21,16579,15017
2024-05-05,22,15807,14145
2024-05-05,23,14473,13113
2024-05-05,24,13557,12179
2024-05-06,1,12984,11816
2024-05-06,2,13214,11703
2024-05-06,3,13374,11714
2024-05-06,4,13537,11857
2024-05-06,5,13681,12163
2024-05-06,6,14450,13042
2024-05-06,7,16028,14648
2024-05-06,8,16045,14795
2024-05-06,9,15502,14379
2024-05-06,10,15383,14202
2024-05-06,11,15420,14134
2024-05-06,12,15637,14166
2024-05-06,13,15601,14109
2024-05-06,14,15691,14178
2024-05-06,15,16186,14486
2024-05-06,16,16235,14929
2024-05-06,17,16143,15266
2024-05-06,18,16033,15455
2024-05-06,19,16179,15739
2024-05-06,20,16413,15838
2024-05-06,21,15948,15527
2024-05-06,22,15215,14656
2024-05-06,23,14973,13717
2024-05-06,24,14685,12814
2024-05-07,1,14183,12335
2024-05-07,2,13715,12021
2024-05-07,3,13746,11900
2024-05-07,4,13556,12044
2024-05-07,5,14110,12507
2024-05-07,6,15186,13335
2024-05-07,7,15939,14265
2024-05-07,8,16314,14561
2024-05-07,9,16033,14346
2024-05-07,10,15784,14154
2024-05-07,11,15815,14020
2024-05-07,12,15931,14026
2024-05-07,13,15932,14097
2024-05-07,14,15942,14182
2024-05-07,15,16584,14568
2024-05-07,16,17056,15270
2024-05-07,17,16384,15525
2024-05-07,18,16169,15454
2024-05-07,19,15960,15529
2024-05-07,20,16529,15695
2024-05-07,21,16559,15506
2024-05-07,22,15616,14488
2024-05-07,23,15056,13407
2024-05-07,24,15053,12769
2024-05-08,1,15009,12403
2024-05-08,2,14377,12070
2024-05-08,3,14187,11898
2024-05-08,4,14128,11758
2024-05-08,5,14422,12222
2024-05-08,6,15453,13013
2024-05-08,7,16281,14153
2024-05-08,8,16151,14503
2024-05-08,9,16415,14468
2024-05-08,10,16716,14635
2024-05-08,11,16910,14599
2024-05-08,12,17302,14803
2024-05-08,13,17425,14991
2024-05-08,14,17657,15308
2024-05-08,15,16791,15043
2024-05-08,16,17527,15291
2024-05-08,17,17349,15623
2024-05-08,18,17471,15619
2024-05-08,19,17106,15661
2024-05-08,20,17087,15921
2024-05-08,21,17164,15609
2024-05-08,22,16690,14744
2024-05-08,23,15887,13752
2024-05-08,24,14875,13030
2024-05-09,1,14406,12673
2024-05-09,2,13678,12272
2024-05-09,3,13592,12008
2024-05-09,4,13777,12148
2024-05-09,5,14045,12571
2024-05-09,6,14984,13543
2024-05-09,7,16280,14840
2024-05-09,8,16055,14829
2024-05-09,9,15201,14222
2024-05-09,10,15279,14011
2024-05-09,11,15680,14079
2024-05-09,12,15835,14313
2024-05-09,13,16337,14793
2024-05-09,14,16461,14906
2024-05-09,15,16517,14922
2024-05-09,16,16646,15382
2024-05-09,17,16788,15699
2024-05-09,18,16483,15581
2024-05-09,19,16292,15556
2024-05-09,20,16290,15724
2024-05-09,21,16142,15479
2024-05-09,22,15734,14490
2024-05-09,23,15165,13529
2024-05-09,24,14842,12879
2024-05-10,1,14292,12566
2024-05-10,2,13723,12088
2024-05-10,3,13587,11852
2024-05-10,4,13489,11969
2024-05-10,5,13900,12447
2024-05-10,6,14793,13426
2024-05-10,7,15666,14595
2024-05-10,8,16087,14876
2024-05-10,9,16065,14668
2024-05-10,10,15549,14176
2024-05-10,11,15806,14270
2024-05-10,12,15787,14249
2024-05-10,13,16000,14364
2024-05-10,14,16272,14580
2024-05-10,15,16379,14501
2024-05-10,16,16530,14720
2024-05-10,17,16576,14920
2024-05-10,18,16640,14991
2024-05-10,19,16557,15156
2024-05-10,20,16741,15380
2024-05-10,21,16653,15394
2024-05-10,22,15971,14560
2024-05-10,23,14219,13437
2024-05-10,24,13620,12424
2024-05-11,1,13308,11843
2024-05-11,2,13237,11574
2024-05-11,3,13402,11411
2024-05-11,4,13773,11418
2024-05-11,5,14278,11758
2024-05-11,6,14423,11974
2024-05-11,7,14823,12368
2024-05-11,8,15311,13111
2024-05-11,9,14859,13281
2024-05-11,10,15458,13495
2024-05-11,11,15103,13481
2024-05-11,12,15381,13565
2024-05-11,13,15130,13407
2024-05-11,14,15262,13423
2024-05-11,15,15627,13667
2024-05-11,16,16175,14139
2024-05-11,17,16474,14539
2024-05-11,18,16142,14535
2024-05-11,19,15822,14231
2024-05-11,20,15732,14371
2024-05-11,21,15594,14284
2024-05-11,22,15520,13560
2024-05-11,23,15323,12867
2024-05-11,24,14709,12227
2024-05-12,1,14026,11658
2024-05-12,2,14041,11473
2024-05-12,3,14261,11383
2024-05-12,4,14249,11508
2024-05-12,5,14007,11560
2024-05-12,6,14146,11872
2024-05-12,7,14458,12399
2024-05-12,8,14401,12935
2024-05-12,9,14293,13085
2024-05-12,10,14524,13085
2024-05-12,11,14651,13158
2024-05-12,12,14995,13257
2024-05-12,13,14776,13113
2024-05-12,14,14920,12971
2024-05-12,15,15085,12993
2024-05-12,16,15090,13178
2024-05-12,17,15838,13728
2024-05-12,18,16289,14012
2024-05-12,19,16561,14258
2024-05-12,20,17079,14614
2024-05-12,21,17089,14615
2024-05-12,22,16592,13797
2024-05-12,23,15287,12744
2024-05-12,24,14848,12043
2024-05-13,1,14399,11578
2024-05-13,2,14373,11286
2024-05-13,3,14309,11224
2024-05-13,4,14531,11385
2024-05-13,5,15161,12025
2024-05-13,6,15396,13184
2024-05-13,7,16745,14448
2024-05-13,8,17170,14986
2024-05-13,9,16650,14829
2024-05-13,10,17089,14689
2024-05-13,11,17428,14888
2024-05-13,12,17613,14870
2024-05-13,13,17490,14771
2024-05-13,14,17596,14846
2024-05-13,15,17509,14793
2024-05-13,16,17843,15126
2024-05-13,17,18408,15704
2024-05-13,18,18579,15817
2024-05-13,19,18561,15967
2024-05-13,20,18617,15980
2024-05-13,21,18633,15815
2024-05-13,22,17651,14756
2024-05-13,23,16145,13510
2024-05-13,24,15647,12933
2024-05-14,1,15206,12551
2024-05-14,2,14746,12402
2024-05-14,3,14296,12174
2024-05-14,4,14506,12142
2024-05-14,5,15140,12538
2024-05-14,6,16061,13622
2024-05-14,7,16852,14768
2024-05-14,8,17346,15403
2024-05-14,9,17257,15447
2024-05-14,10,17276,15424
2024-05-14,11,17087,15365
2024-05-14,12,17177,15501
2024-05-14,13,17146,15472
2024-05-14,14,17089,15422
2024-05-14,15,17419,15498
2024-05-14,16,17791,15778
2024-05-14,17,18058,16278
2024-05-14,18,17754,16119
2024-05-14,19,17618,16159
2024-05-14,20,17530,16145
2024-05-14,21,17726,15803
2024-05-14,22,17252,14891
2024-05-14,23,16526,13782
2024-05-14,24,15297,12828
2024-05-15,1,14808,12364
2024-05-15,2,14541,12140
2024-05-15,3,14849,11975
2024-05-15,4,14920,12096
2024-05-15,5,15429,12462
2024-05-15,6,15682,13316
2024-05-15,7,16573,14516
2024-05-15,8,16930,15050
2024-05-15,9,16985,15093
2024-05-15,10,16913,15093
2024-05-15,11,16736,14999
2024-05-15,12,16629,14848
2024-05-15,13,16480,14830
2024-05-15,14,16646,14951
2024-05-15,15,17057,14927
2024-05-15,16,17428,15289
2024-05-15,17,17887,15827
2024-05-15,18,17874,15786
2024-05-15,19,18080,16053
2024-05-15,20,18498,16339
2024-05-15,21,18420,16159
2024-05-15,22,17381,15291
2024-05-15,23,16278,14185
2024-05-15,24,15530,13263
2024-05-16,1,15467,12748
2024-05-16,2,14853,12450
2024-05-16,3,14786,12284
2024-05-16,4,15029,12329
2024-05-16,5,14960,12779
2024-05-16,6,16141,13628
2024-05-16,7,16726,14624
2024-05-16,8,17006,14895
2024-05-16,9,16989,14900
2024-05-16,10,16916,14875
2024-05-16,11,16904,14885
2024-05-16,12,17236,15044
2024-05-16,13,17410,15344
2024-05-16,14,17082,15262
2024-05-16,15,17250,15371
2024-05-16,16,17921,15793
2024-05-16,17,17903,16304
2024-05-16,18,18007,16447
2024-05-16,19,18528,16595
2024-05-16,20,18377,16594
2024-05-16,21,18345,16402
2024-05-16,22,17924,15401
2024-05-16,23,16445,14157
2024-05-16,24,15253,13206
2024-05-17,1,14954,12743
2024-05-17,2,14885,12427
2024-05-17,3,15269,12230
2024-05-17,4,15259,12342
2024-05-17,5,15423,12748
2024-05-17,6,16091,13564
2024-05-17,7,16897,14561
2024-05-17,8,17179,15135
2024-05-17,9,17741,15454
2024-05-17,10,18050,15553
2024-05-17,11,17942,15704
2024-05-17,12,17959,15723
2024-05-17,13,17561,15747
2024-05-17,14,17555,15600
2024-05-17,15,18044,15804
2024-05-17,16,17987,15988
2024-05-17,17,17927,16108
2024-05-17,18,17930,15950
2024-05-17,19,18275,16214
2024-05-17,20,18602,16340
2024-05-17,21,18247,15999
2024-05-17,22,17343,14843
2024-05-17,23,16329,13904
2024-05-17,24,15373,13179
2024-05-18,1,14599,12638
2024-05-18,2,14155,12238
2024-05-18,3,13885,11944
2024-05-18,4,14092,11917
2024-05-18,5,14279,12056
2024-05-18,6,14643,12261
2024-05-18,7,14911,12764
2024-05-18,8,15337,13337
2024-05-18,9,15859,13942
2024-05-18,10,16193,14348
2024-05-18,11,16271,14443
2024-05-18,12,16790,14458
2024-05-18,13,17089,14412
2024-05-18,14,17269,14333
2024-05-18,15,17142,14286
2024-05-18,16,17476,14636
2024-05-18,17,18296,15296
2024-05-18,18,17796,15515
2024-05-18,19,17665,15593
2024-05-18,20,17676,15386
2024-05-18,21,17771,15220
2024-05-18,22,17074,14458
2024-05-18,23,15979,13585
2024-05-18,24,15171,12742
2024-05-19,1,14465,12095
2024-05-19,2,13892,11838
2024-05-19,3,13798,11647
2024-05-19,4,13914,11608
2024-05-19,5,14091,11674
2024-05-19,6,13975,11668
2024-05-19,7,14277,12053
2024-05-19,8,14739,12637
2024-05-19,9,15214,13094
2024-05-19,10,15524,13376
2024-05-19,11,15729,13622
2024-05-19,12,16115,13802
2024-05-19,13,16647,14047
2024-05-19,14,17088,14455
2024-05-19,15,17465,14819
2024-05-19,16,17823,15471
2024-05-19,17,18218,16055
2024-05-19,18,18021,16439
2024-05-19,19,18042,16291
2024-05-19,20,17323,15838
2024-05-19,21,17462,15826
2024-05-19,22,17377,15100
2024-05-19,23,16735,14243
2024-05-19,24,15836,13484
2024-05-20,1,14958,12742
2024-05-20,2,14228,12088
2024-05-20,3,13657,11735
2024-05-20,4,13622,11634
2024-05-20,5,13787,11713
2024-05-20,6,14502,11797
2024-05-20,7,15017,12152
2024-05-20,8,15397,12647
2024-05-20,9,16021,13304
2024-05-20,10,16729,13968
2024-05-20,11,16848,14408
2024-05-20,12,17208,14852
2024-05-20,13,17362,15316
2024-05-20,14,17738,15683
2024-05-20,15,17555,16207
2024-05-20,16,18330,16938
2024-05-20,17,19614,17909
2024-05-20,18,19638,17763
2024-05-20,19,19218,17498
2024-05-20,20,18912,17274
2024-05-20,21,18579,16890
2024-05-20,22,17406,15946
2024-05-20,23,16856,14775
2024-05-20,24,16188,13606
2024-05-21,1,15413,13081
2024-05-21,2,15055,12824
2024-05-21,3,15198,12754
2024-05-21,4,15265,12726
2024-05-21,5,15369,13083
2024-05-21,6,16059,13973
2024-05-21,7,16651,15245
2024-05-21,8,17037,15909
2024-05-21,9,17183,16258
2024-05-21,10,18208,16895
2024-05-21,11,18527,17302
2024-05-21,12,18948,17736
2024-05-21,13,19679,18201
2024-05-21,14,20042,18368
2024-05-21,15,20304,18568
2024-05-21,16,21225,19505
2024-05-21,17,21678,20229
2024-05-21,18,21570,20190
2024-05-21,19,21389,20116
2024-05-21,20,21350,19655
2024-05-21,21,20299,19061
2024-05-21,22,19112,17992
2024-05-21,23,17509,16272
2024-05-21,24,17016,15153
2024-05-22,1,16079,14226
2024-05-22,2,15642,13718
2024-05-22,3,15654,13390
2024-05-22,4,15765,13388
2024-05-22,5,16095,13463
2024-05-22,6,16819,14260
2024-05-22,7,17957,15694
2024-05-22,8,18560,16606
2024-05-22,9,18806,17115
2024-05-22,10,18936,17597
2024-05-22,11,19376,18255
2024-05-22,12,19902,18715
2024-05-22,13,20815,19447
2024-05-22,14,21213,19532
2024-05-22,15,21402,19599
2024-05-22,16,21594,19893
2024-05-22,17,22464,20402
2024-05-22,18,22062,20412
2024-05-22,19,21614,20436
2024-05-22,20,21148,20062
2024-05-22,21,20749,19475
2024-05-22,22,19398,18061
2024-05-22,23,18198,16558
2024-05-22,24,17385,15098
2024-05-23,1,16886,14206
2024-05-23,2,16213,13829
2024-05-23,3,16067,13418
2024-05-23,4,15354,13172
2024-05-23,5,15828,13320
2024-05-23,6,16007,14224
2024-05-23,7,17538,15596
2024-05-23,8,17829,16304
2024-05-23,9,17223,16372
2024-05-23,10,17306,16531
2024-05-23,11,17305,16661
2024-05-23,12,17976,16845
2024-05-23,13,17888,16692
2024-05-23,14,18093,16780
2024-05-23,15,18714,17207
2024-05-23,16,19209,17738
2024-05-23,17,19789,18363
2024-05-23,18,19913,18413
2024-05-23,19,19997,18582
2024-05-23,20,19481,18228
2024-05-23,21,18953,17827
2024-05-23,22,17514,16804
2024-05-23,23,16590,15259
2024-05-23,24,15475,13992
2024-05-24,1,14521,13298
2024-05-24,2,14446,12766
2024-05-24,3,14283,12565
2024-05-24,4,14010,12531
2024-05-24,5,14156,12749
2024-05-24,6,15058,13635
2024-05-24,7,16229,14915
2024-05-24,8,16543,15403
2024-05-24,9,16486,15476
2024-05-24,10,16487,15594
2024-05-24,11,16928,15763
2024-05-24,12,17086,15912
2024-05-24,13,17177,15931
2024-05-24,14,17432,16152
2024-05-24,15,17806,16647
2024-05-24,16,18926,17559
2024-05-24,17,19846,18224
2024-05-24,18,19341,18138
2024-05-24,19,18901,18120
2024-05-24,20,18450,17569
2024-05-24,21,18050,16912
2024-05-24,22,16826,15949
2024-05-24,23,15787,14676
2024-05-24,24,15088,13710
2024-05-25,1,14365,12846
2024-05-25,2,14019,12209
2024-05-25,3,14297,12102
2024-05-25,4,14474,12155
2024-05-25,5,14225,12173
2024-05-25,6,14423,12435
2024-05-25,7,14227,12855
2024-05-25,8,14864,13463
2024-05-25,9,15178,14031
2024-05-25,10,16105,14602
2024-05-25,11,16173,14792
2024-05-25,12,16206,15023
2024-05-25,13,15745,14835
2024-05-25,14,15618,14524
2024-05-25,15,15696,14623
2024-05-25,16,16545,14989
2024-05-25,17,16873,15480
2024-05-25,18,17159,15756
2024-05-25,19,17199,15777
2024-05-25,20,16544,15422
2024-05-25,21,15989,15331
2024-05-25,22,15293,14657
2024-05-25,23,14409,13761
2024-05-25,24,13468,12782
2024-05-26,1,12933,12228
2024-05-26,2,12959,11873
2024-05-26,3,12731,11539
2024-05-26,4,12768,11488
2024-05-26,5,12962,11545
2024-05-26,6,12742,11518
2024-05-26,7,13242,12019
2024-05-26,8,13996,12602
2024-05-26,9,14454,13091
2024-05-26,10,14590,13522
2024-05-26,11,14550,13662
2024-05-26,12,14806,14041
2024-05-26,13,15153,14200
2024-05-26,14,15227,14124
2024-05-26,15,15631,14216
2024-05-26,16,16108,14881
2024-05-26,17,17124,15478
2024-05-26,18,17701,15720
2024-05-26,19,17643,15569
2024-05-26,20,17483,15486
2024-05-26,21,17531,15401
2024-05-26,22,16215,14367
2024-05-26,23,15808,13784
2024-05-26,24,14987,13001
2024-05-27,1,14445,12270
2024-05-27,2,14478,12269
2024-05-27,3,14566,12123
2024-05-27,4,14219,12033
2024-05-27,5,13682,12298
2024-05-27,6,14009,13318
2024-05-27,7,14944,14426
2024-05-27,8,16069,15744
2024-05-27,9,16846,16283
2024-05-27,10,17029,16661
2024-05-27,11,16478,16487
2024-05-27,12,16334,16289
2024-05-27,13,16543,15963
2024-05-27,14,17020,16093
2024-05-27,15,17640,16481
2024-05-27,16,18429,16909
2024-05-27,17,18059,17164
2024-05-27,18,18049,16962
2024-05-27,19,17914,16669
2024-05-27,20,18185,16477
2024-05-27,21,17782,16278
2024-05-27,22,16923,15332
2024-05-27,23,15626,14018
2024-05-27,24,15116,13277
2024-05-28,1,14675,12772
2024-05-28,2,14277,12405
2024-05-28,3,14422,12213
2024-05-28,4,14472,12328
2024-05-28,5,14447,12687
2024-05-28,6,14900,13429
2024-05-28,7,15769,14622
2024-05-28,8,16370,15096
2024-05-28,9,16491,15216
2024-05-28,10,16577,15587
2024-05-28,11,16564,15790
2024-05-28,12,16763,15779
2024-05-28,13,16620,15586
2024-05-28,14,16484,15359
2024-05-28,15,16573,15478
2024-05-28,16,17296,15945
2024-05-28,17,17572,16439
2024-05-28,18,18030,16484
2024-05-28,19,17792,16333
2024-05-28,20,17712,16238
2024-05-28,21,17631,16043
2024-05-28,22,16666,15286
2024-05-28,23,15546,13997
2024-05-28,24,14878,13111
2024-05-29,1,14245,12698
2024-05-29,2,13811,12423
2024-05-29,3,13320,12085
2024-05-29,4,13843,12217
2024-05-29,5,13924,12474
2024-05-29,6,14389,13258
2024-05-29,7,15361,14338
2024-05-29,8,15876,14640
2024-05-29,9,16025,14638
2024-05-29,10,15817,14504
2024-05-29,11,16073,14765
2024-05-29,12,15692,14603
2024-05-29,13,15401,14376
2024-05-29,14,15566,14253
2024-05-29,15,15892,14313
2024-05-29,16,16343,14784
2024-05-29,17,16838,15348
2024-05-29,18,17115,15701
2024-05-29,19,17671,16051
2024-05-29,20,17286,15908
2024-05-29,21,17214,15643
2024-05-29,22,15653,14649
2024-05-29,23,14848,13571
2024-05-29,24,14147,12774
2024-05-30,1,13981,12335
2024-05-30,2,13579,12021
2024-05-30,3,13436,11915
2024-05-30,4,13731,12044
2024-05-30,5,13692,12292
2024-05-30,6,14221,12996
2024-05-30,7,15066,14173
2024-05-30,8,15114,14491
2024-05-30,9,14883,14163
2024-05-30,10,14608,13898
2024-05-30,11,14748,13988
2024-05-30,12,15161,13996
2024-05-30,13,15395,14045
2024-05-30,14,15487,13950
2024-05-30,15,15681,14050
2024-05-30,16,16173,14698
2024-05-30,17,16928,15395
2024-05-30,18,17174,15829
2024-05-30,19,17350,16128
2024-05-30,20,17471,16093
2024-05-30,21,17245,15907
2024-05-30,22,16346,15073
2024-05-30,23,15304,13910
2024-05-30,24,14130,12971
2024-05-31,1,13590,12468
2024-05-31,2,13375,12244
2024-05-31,3,13466,12138
2024-05-31,4,13338,12106
2024-05-31,5,13788,12513
2024-05-31,6,14221,13334
2024-05-31,7,15091,14346
2024-05-31,8,15125,14382
2024-05-31,9,15105,14358
2024-05-31,10,15222,14310
2024-05-31,11,15555,14499
2024-05-31,12,15639,14746
2024-05-31,13,15320,14577
2024-05-31,14,15446,14493
2024-05-31,15,15277,14583
2024-05-31,16,15985,15177
2024-05-31,17,16973,16083
2024-05-31,18,17332,16462
2024-05-31,19,17580,16782
2024-05-31,20,17518,16614
2024-05-31,21,16826,16034
2024-05-31,22,15979,15070
2024-05-31,23,15029,13763
2024-05-31,24,14634,12775
2024-06-01,1,13464,12104
2024-06-01,2,13293,11704
2024-06-01,3,13454,11458
2024-06-01,4,13491,11393
2024-06-01,5,13122,11315
2024-06-01,6,13551,11708
2024-06-01,7,13880,12376
2024-06-01,8,14604,12979
2024-06-01,9,14887,13490
2024-06-01,10,15311,13761
2024-06-01,11,15247,13879
2024-06-01,12,15535,14068
2024-06-01,13,15825,14167
2024-06-01,14,15864,14321
2024-06-01,15,16509,14877
2024-06-01,16,17240,15657
2024-06-01,17,17737,16202
2024-06-01,18,17265,16162
2024-06-01,19,16735,15716
2024-06-01,20,16263,15241
2024-06-01,21,16374,15162
2024-06-01,22,16339,14464
2024-06-01,23,15332,13473
2024-06-01,24,15127,12743
2024-06-02,1,13784,12127
2024-06-02,2,13697,11927
2024-06-02,3,12918,11473
2024-06-02,4,12972,11368
2024-06-02,5,12973,11415
2024-06-02,6,13459,11611
2024-06-02,7,13465,11982
2024-06-02,8,14597,12821
2024-06-02,9,14648,13526
2024-06-02,10,15238,13775
2024-06-02,11,15383,14166
2024-06-02,12,15824,14525
2024-06-02,13,15904,14759
2024-06-02,14,15995,14836
2024-06-02,15,16484,15043
2024-06-02,16,16440,15332
2024-06-02,17,16851,15753
2024-06-02,18,17239,15946
2024-06-02,19,17155,16088
2024-06-02,20,16867,16006
2024-06-02,21,16958,15914
2024-06-02,22,16474,15132
2024-06-02,23,15727,14156
2024-06-02,24,14814,13323
2024-06-03,1,14388,12866
2024-06-03,2,14104,12538
2024-06-03,3,13675,12420
2024-06-03,4,13648,12483
2024-06-03,5,13934,12856
2024-06-03,6,14783,13678
2024-06-03,7,15631,14949
2024-06-03,8,16152,15721
2024-06-03,9,16622,15960
2024-06-03,10,16583,16094
2024-06-03,11,16461,16037
2024-06-03,12,16916,16376
2024-06-03,13,17132,16655
2024-06-03,14,17757,16900
2024-06-03,15,18449,17191
2024-06-03,16,19118,17725
2024-06-03,17,19863,18582
2024-06-03,18,19779,18641
2024-06-03,19,19733,18655
2024-06-03,20,19194,18209
2024-06-03,21,18791,17929
2024-06-03,22,17733,16724
2024-06-03,23,15999,15289
2024-06-03,24,15277,14072
2024-06-04,1,14802,13406
2024-06-04,2,14207,12835
2024-06-04,3,14241,12433
2024-06-04,4,14481,12542
